ik,y,mean_probability_chem,mean_probability_chem_plus_bio,mean_delta_p,mean_aligned_delta_p,sd_aligned_delta_p,median_aligned_delta_p,mean_delta_rank,mean_aligned_delta_rank,mean_B,mean_aligned_B,mean_delta_log_loss,mean_log_loss_improvement,wilcoxon_p_aligned_delta_p,n_positive_direction,n_repeats_exceeding_threshold,n_repeats,task,drug_name,bh_q_rescue_correction,stable_min_repeats,selected_wilcoxon_only,magnitude_ok,selected,selected_q_lt_0.01,selected_q_lt_0.05,selected_q_lt_0.1,selected_q_lt_0.2,selected_previous
VYQNWZOUAUKGHI,1,0.2375302948695922,0.2269006422955118,-0.0106296525740804,-0.0106296525740804,0.0425618584589986,-0.0160994092600541,-0.0308870116156283,-0.0308870116156283,-0.0731447532245084,-0.0731447532245084,0.0608675581665767,-0.0608675581665767,0.928546905517578,5,3,20,SR-MMP,monobenzone,1.0,False,False,False,False,False,False,False,False,False
VYVKHNNGDFVQGA,0,0.0974040598649858,0.1076247687108239,0.0102207088458381,-0.0102207088458381,0.0086888861823163,-0.0098476748864525,0.0778775079197465,-0.0778775079197465,0.1093061463832011,-0.1093061463832011,0.0114224050879045,-0.0114224050879045,0.9999818801879884,2,0,20,SR-MMP,mebeverine,1.0,False,False,False,False,False,False,False,False,False
VZJFGSRCJCXDSG,0,0.171386765230359,0.1295945050931022,-0.0417922601372567,0.0417922601372567,0.0118257641875987,0.0441664124461248,-0.1092397043294614,0.1092397043294614,-0.3333489319359094,0.3333489319359094,-0.0491221869651542,0.0491221869651542,9.5367431640625e-07,20,19,20,SR-MMP,hexamethonium,1.674643788722086e-06,True,True,True,True,True,True,True,True,True
WAEXFXRVDQXREF,0,0.1336343974824709,0.6692996674336855,0.5356652699512146,-0.5356652699512146,0.1743535072025992,-0.5509904445149245,0.3497888067581837,-0.3497888067581837,2.7149092994567616,-2.7149092994567616,1.1399210167690952,-1.1399210167690952,1.0,0,0,20,SR-MMP,vorinostat,1.0,False,False,False,False,False,False,False,False,False
WAOQONBSWFLFPE,0,0.1160601969442261,0.0971212590349156,-0.0189389379093104,0.0189389379093104,0.0078184350582229,0.0174116941158593,-0.0455121436114044,0.0455121436114044,-0.1996406015840339,0.1996406015840339,-0.0212031964649006,0.0212031964649006,9.5367431640625e-07,20,8,20,SR-MMP,raclopride,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WBPYTXDJUQJLPQ,0,0.07068623003497,0.0563543601505007,-0.0143318698844692,0.0143318698844692,0.0041957002568671,0.014273262036288,-0.0310982048574445,0.0310982048574445,-0.2468339227792353,0.2468339227792353,-0.0152922765371765,0.0152922765371765,9.5367431640625e-07,20,1,20,SR-MMP,tylosin,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WDDPHFBMKLOVOX,0,0.0652556649070784,0.1820244081120072,0.1167687432049287,-0.1167687432049287,0.058181078243218,-0.1024331997055761,0.4499472016895459,-0.4499472016895459,1.1168807088656094,-1.1168807088656094,0.1360675294220905,-0.1360675294220905,1.0,0,0,20,SR-MMP,clofarabine,1.0,False,False,False,False,False,False,False,False,False
WDFKMLRRRCGAKS,1,0.4749764801259939,0.6218949491695852,0.1469184690435913,0.1469184690435913,0.0651695512861805,0.1354831988296335,-5.279831045406081e-05,-5.279831045406081e-05,0.6065233922749199,0.6065233922749199,-0.2662816202883146,0.2662816202883146,9.5367431640625e-07,20,20,20,SR-MMP,chloroxine,2.0069862479594217e-06,True,True,True,True,True,True,True,True,True
WDJUZGPOPHTGOT,1,0.1093177002722732,0.6529957659803433,0.5436780657080701,0.5436780657080701,0.1307387675120793,0.5981780067703895,0.4387011615628299,0.4387011615628299,2.7637947206854845,2.7637947206854845,-1.7639316029073708,1.7639316029073708,9.5367431640625e-07,20,20,20,SR-MMP,digitoxin,2.0069862479594217e-06,True,True,True,True,True,True,True,True,True
WDQPAMHFFCXSNU,0,0.5087250186590465,0.5899115933687414,0.0811865747096949,-0.0811865747096949,0.0321397971678856,-0.0774348781560007,-0.0179514255543822,0.0179514255543822,0.3309441438702359,-0.3309441438702359,0.1845853262125375,-0.1845853262125375,1.0,0,0,20,SR-MMP,clofazimine,1.0,False,False,False,False,False,False,False,False,False
WDZCUPBHRAEYDL,1,0.3718719893439301,0.4176416075076148,0.0457696181636846,0.0457696181636846,0.0163918926936215,0.0456127968525665,-0.0089757127771911,-0.0089757127771911,0.1913955420178227,0.1913955420178227,-0.1152279521688129,0.1152279521688129,9.5367431640625e-07,20,8,20,SR-MMP,rifapentine,2.0069862479594217e-06,False,True,False,True,False,False,False,False,False
WEQAYVWKMWHEJO,0,0.0929405634467806,0.0738796423607685,-0.019060921086012,0.019060921086012,0.0100073723044834,0.0204481997066548,-0.0649419218585005,0.0649419218585005,-0.2629267852670208,0.2629267852670208,-0.0207297352609496,0.0207297352609496,9.5367431640625e-07,20,10,20,SR-MMP,chlormezanone,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WEXRUCMBJFQVBZ,0,0.0413526358595543,0.0917887920692371,0.0504361562096828,-0.0504361562096828,0.0185405917561622,-0.0482824746774624,0.3401267159450897,-0.3401267159450897,0.8324522965346256,-0.8324522965346256,0.0542528608523819,-0.0542528608523819,1.0,0,0,20,SR-MMP,pentobarbital,1.0,False,False,False,False,False,False,False,False,False
WFJIVOKAWHGMBH,1,0.3302258523146223,0.2434101920999662,-0.086815660214656,-0.086815660214656,0.0304838619540527,-0.0855431902321653,-0.079883843717001,-0.079883843717001,-0.4331083672442511,-0.4331083672442511,0.31178548905432,-0.31178548905432,1.0,0,0,20,SR-MMP,hexylresorcinol,1.0,False,False,False,False,False,False,False,False,False
WFWLQNSHRPWKFK,0,0.0256536136333001,0.022227477582623,-0.003426136050677,0.003426136050677,0.0022741772733613,0.0030105047499717,0.0088173178458289,-0.0088173178458289,-0.15038688991596,0.15038688991596,-0.0035091173823168,0.0035091173823168,1.9073486328125e-06,19,0,20,SR-MMP,ftorafur,3.111989874588816e-06,False,True,False,False,False,False,False,False,False
WGQKYBSKWIADBV,0,0.2106024204939234,0.1628615554494205,-0.0477408650445029,0.0477408650445029,0.0127326614589482,0.047781662174324,-0.0881731784582893,0.0881731784582893,-0.3184083098185372,0.3184083098185372,-0.0586414997001553,0.0586414997001553,9.5367431640625e-07,20,20,20,SR-MMP,benzydamine,1.674643788722086e-06,True,True,True,True,True,True,True,True,True
WGZDBVOTUVNQFP,0,0.1393980759426177,0.0788049411032018,-0.0605931348394159,0.0605931348394159,0.0246704192243361,0.0603920096546296,-0.23389651531151,0.23389651531151,-0.6893625039249333,0.6893625039249333,-0.0677244105368464,0.0677244105368464,1.9073486328125e-06,19,18,20,SR-MMP,todralazine,3.111989874588816e-06,True,True,True,False,True,True,True,True,True
WHBHBVVOGNECLV,0,0.0758028761493195,0.0660240850665182,-0.0097787910828012,0.0097787910828012,0.0064605312385749,0.008838392594274,-0.0057550158394931,0.0057550158394931,-0.153056852128982,0.153056852128982,-0.0105071401055147,0.0105071401055147,1.9073486328125e-06,19,2,20,SR-MMP,reichstein,3.111989874588816e-06,False,True,False,False,False,False,False,False,False
WHQCHUCQKNIQEC,1,0.8086458628100959,0.8165615860284371,0.0079157232183412,0.0079157232183412,0.0163129957272345,0.0017065782209704,-0.0154171066525871,-0.0154171066525871,0.0546693214166497,0.0546693214166497,-0.0096218996979469,0.0096218996979469,0.0412750244140625,13,1,20,SR-MMP,benzbromarone,0.070117812558829,False,False,False,False,False,False,False,False,False
WHTVZRBIWZFKQO,0,0.1691463423201067,0.1509054434397902,-0.0182408988803164,0.0182408988803164,0.0102867839134313,0.0153937514356877,-0.0398099260823653,0.0398099260823653,-0.1400778468538589,0.1400778468538589,-0.0216254781205976,0.0216254781205976,9.5367431640625e-07,20,6,20,SR-MMP,chloroquine,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WIIZWVCIJKGZOK,0,0.1563132317948113,0.1529896885074181,-0.0033235432873931,0.0033235432873931,0.009546535855928,0.0029806374017413,0.0070221752903907,-0.0070221752903907,-0.0274398845768892,0.0274398845768892,-0.0038666779247939,0.0038666779247939,0.0884265899658203,14,2,20,SR-MMP,BRD-K08111712,0.1098179222071666,False,False,False,False,False,False,False,False,False
WJAJPNHVVFWKKL,0,0.171923188561636,0.140848072698022,-0.0310751158636139,0.0310751158636139,0.0128516863654964,0.029691899547087,-0.078247096092925,0.078247096092925,-0.2400246364753896,0.2400246364753896,-0.0367540861099767,0.0367540861099767,9.5367431640625e-07,20,16,20,SR-MMP,methoxamine,1.674643788722086e-06,True,True,True,True,True,True,True,True,True
WJCNZQLZVWNLKY,0,0.1491750169359185,0.1346669526497122,-0.0145080642862062,0.0145080642862062,0.008185451229154,0.0137097288543627,-0.0252375923970432,0.0252375923970432,-0.1208095559584001,0.1208095559584001,-0.0168783938075445,0.0168783938075445,9.5367431640625e-07,20,3,20,SR-MMP,tiabendazole,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WJFKNYWRSNBZNX,1,0.2550270203512069,0.2510813129868221,-0.0039457073643847,-0.0039457073643847,0.0193308907273896,-0.0100618370506838,-0.0207497360084477,-0.0207497360084477,-0.0219884681759647,-0.0219884681759647,0.0168612093364421,-0.0168612093364421,0.9620742797851562,5,0,20,SR-MMP,phenothiazine,1.0,False,False,False,False,False,False,False,False,False
WJOHZNCJWYWUJD,0,0.1170669865510201,0.1032006160684884,-0.0138663704825316,0.0138663704825316,0.0085169938332695,0.0128833687640632,-0.0264519535374868,0.0264519535374868,-0.1441113168628007,0.1441113168628007,-0.0155592911560471,0.0155592911560471,9.5367431640625e-07,20,4,20,SR-MMP,fluocinonide,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WKGXYQFOCVYPAC,0,0.1175041483599553,0.0956571168440663,-0.0218470315158889,0.0218470315158889,0.0085085568286679,0.0209433488848267,-0.0628827877507919,0.0628827877507919,-0.2337425049971438,0.2337425049971438,-0.0244241069759862,0.0244241069759862,9.5367431640625e-07,20,11,20,SR-MMP,felbamate,1.674643788722086e-06,False,True,True,True,False,False,False,False,False
WKSAUQYGYAYLPV,0,0.1473628688582615,0.1765039670621644,0.0291410982039029,-0.0291410982039029,0.0161379358063581,-0.0321820509235164,0.0842133051742344,-0.0842133051742344,0.2123912531256844,-0.2123912531256844,0.0349333488861533,-0.0349333488861533,1.0,0,0,20,SR-MMP,pyrimethamine,1.0,False,False,False,False,False,False,False,False,False
WMBWREPUVVBILR,0,0.1880694790594389,0.177450201885057,-0.0106192771743818,0.0106192771743818,0.0095782672382682,0.0086986558115751,-0.0211193241816261,0.0211193241816261,-0.0720759001172653,0.0720759001172653,-0.0129581417698228,0.0129581417698228,1.9073486328125e-06,19,3,20,SR-MMP,BRD-K19216856,3.111989874588816e-06,False,True,False,False,False,False,False,False,False
WMPXPUYPYQKQCX,0,0.077279609471426,0.0681798352247116,-0.0090997742467144,0.0090997742467144,0.0139461490714897,0.0130201840783109,-0.0045406546990496,0.0045406546990496,-0.1542871780743287,0.1542871780743287,-0.0097067591776673,0.0097067591776673,0.0085906982421875,16,3,20,SR-MMP,sulfamonomethoxine,0.0110963185628255,False,True,False,False,False,False,False,False,False
WMWTYOKRWGGJOA,1,0.3251028209214384,0.3235704844832897,-0.0015323364381487,-0.0015323364381487,0.0154643395107843,-0.0064088900148645,-0.0248152059134107,-0.0248152059134107,-0.0073576882942368,-0.0073576882942368,0.0052034549206274,-0.0052034549206274,0.9708709716796876,6,1,20,SR-MMP,fluticasone,1.0,False,False,False,False,False,False,False,False,False
WNIDXAKKFOKNEF,0,0.0376222415883022,0.029952018095706,-0.0076702234925961,0.0076702234925961,0.00265331364957,0.0074730600614777,-0.0064413938753959,0.0064413938753959,-0.2391337622077361,0.2391337622077361,-0.0079361258699852,0.0079361258699852,9.5367431640625e-07,20,0,20,SR-MMP,etifenin,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WNMJYKCGWZFFKR,0,0.0474524098935799,0.0399472746676968,-0.0075051352258831,0.0075051352258831,0.0048139979524136,0.0066599164830498,0.0012143611404435,-0.0012143611404435,-0.1913650916995333,0.1913650916995333,-0.007832025988124,0.007832025988124,9.5367431640625e-07,20,0,20,SR-MMP,alfuzosin,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WPNJAUFVNXKLIM,0,0.0236966555871415,0.0212040380280084,-0.0024926175591331,0.0024926175591331,0.0008244906974087,0.0024820912320058,0.0115100316789862,-0.0115100316789862,-0.1136185827177875,0.1136185827177875,-0.0025500528579089,0.0025500528579089,9.5367431640625e-07,20,0,20,SR-MMP,moxonidine,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WPSYTTKBGAZSCX,0,0.3581738882073732,0.6520892738332091,0.2939153856258359,-0.2939153856258359,0.0930892102897451,-0.3030259172926682,0.0515311510031678,-0.0515311510031678,1.2370503470357903,-1.2370503470357903,0.6492981380900218,-0.6492981380900218,1.0,0,0,20,SR-MMP,clofilium,1.0,False,False,False,False,False,False,False,False,False
WPVVMKYQOMJPIN,0,0.0663406849937714,0.0601373145152722,-0.0062033704784991,0.0062033704784991,0.0056809641247634,0.0046965798495506,0.0189545934530094,-0.0189545934530094,-0.107326475861361,0.107326475861361,-0.006613472623021,0.006613472623021,2.86102294921875e-06,19,1,20,SR-MMP,SR-57227A,4.521538229549632e-06,False,True,False,False,False,False,False,False,False
WREGKURFCTUGRC,0,0.0483422245288454,0.0353189795437342,-0.0130232449851112,0.0130232449851112,0.0046140603282675,0.0136745586486252,-0.0346356916578669,0.0346356916578669,-0.3372707581756554,0.3372707581756554,-0.01358440958219,0.01358440958219,9.5367431640625e-07,20,2,20,SR-MMP,zalcitabine,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WSSJONWNBBTCMG,0,0.171001974862807,0.2968979535783244,0.1258959787155174,-0.1258959787155174,0.0277109427498383,-0.1275514125987908,0.128247096092925,-0.128247096092925,0.7140792302215708,-0.7140792302215708,0.1653703346161084,-0.1653703346161084,1.0,0,0,20,SR-MMP,homosalate,1.0,False,False,False,False,False,False,False,False,False
WUBBRNOQWQTFEX,0,0.1317902379353501,0.1081386425592082,-0.0236515953761418,0.0236515953761418,0.0069819846801241,0.0229948170053085,-0.0544878563885955,0.0544878563885955,-0.2257550023395071,0.2257550023395071,-0.0268706204135775,0.0268706204135775,9.5367431640625e-07,20,15,20,SR-MMP,aminosalicylic-acid,1.674643788722086e-06,True,True,True,True,True,True,True,True,True
WUKZPHOXUVCQOR,0,0.0575962377071381,0.0425294714950355,-0.0150667662121026,0.0150667662121026,0.0058492674026741,0.0144671560434478,-0.0441921858500528,0.0441921858500528,-0.3299043504065291,0.3299043504065291,-0.0158459333582035,0.0158459333582035,9.5367431640625e-07,20,5,20,SR-MMP,azasetron,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WUWFMDMBOJLQIV,0,0.0948024590955209,0.0899597315811917,-0.0048427275143291,0.0048427275143291,0.0043332584444402,0.0044525506099376,0.0139915522703273,-0.0139915522703273,-0.0589509319789275,0.0589509319789275,-0.0053261147711773,0.0053261147711773,3.147125244140625e-05,18,0,20,SR-MMP,tosufloxacin,4.5540088811083366e-05,False,True,False,False,False,False,False,False,False
WWSWYXNVCBLWNZ,0,0.0853008152888313,0.0803964693892175,-0.0049043458996137,0.0049043458996137,0.0101497942447778,0.0068570754236331,0.0219112988384371,-0.0219112988384371,-0.0676849867757065,0.0676849867757065,-0.0053253643180673,0.0053253643180673,0.0291290283203125,15,0,20,SR-MMP,fluprostenol,0.0367417790706915,False,True,False,False,False,False,False,False,False
WWXBHTZSYYGCSG,0,0.1705577166599689,0.1323405116329392,-0.0382172050270297,0.0382172050270297,0.0343651544669926,0.0322850626821518,-0.1167898627243928,0.1167898627243928,-0.3331948372823404,0.3331948372823404,-0.0442817108830477,0.0442817108830477,0.0001611709594726,18,14,20,SR-MMP,carbarsone,0.0002247470472923,False,True,True,False,False,False,False,False,False
WXNXCEHXYPACJF,0,0.0265283493208083,0.0212375227006282,-0.00529082662018,0.00529082662018,0.0028815330050995,0.0050065892963598,0.0002639915522703,-0.0002639915522703,-0.2364165274782105,0.2364165274782105,-0.0054169432779936,0.0054169432779936,1.9073486328125e-06,19,0,20,SR-MMP,BRD-K27406233,3.111989874588816e-06,False,True,False,False,False,False,False,False,False
WXNZTHHGJRFXKQ,1,0.2883426103062056,0.3737725631687093,0.0854299528625037,0.0854299528625037,0.032714536949688,0.0765700802627554,0.0181098204857444,0.0181098204857444,0.3849053447871334,0.3849053447871334,-0.2554531983198235,0.2554531983198235,9.5367431640625e-07,20,18,20,SR-MMP,parachlorophenol,2.0069862479594217e-06,True,True,True,True,True,True,True,True,True
WXURHACBFYSXBI,0,0.110564409184071,0.094416961563681,-0.01614744762039,0.01614744762039,0.0079357151717296,0.0178794780957601,-0.0378563885955649,0.0378563885955649,-0.1776896111162943,0.1776896111162943,-0.0179783637191783,0.0179783637191783,6.67572021484375e-06,19,6,20,SR-MMP,flumethasone,1.0094991544397866e-05,False,True,False,False,False,False,False,False,False
WYJAPUKIYAZSEM,0,0.1542335934805987,0.1595365503257667,0.0053029568451679,-0.0053029568451679,0.0246946078957501,-0.000212783660861,0.0230728616684266,-0.0230728616684266,0.0321658881232377,-0.0321658881232377,0.0065939529310457,-0.0065939529310457,0.6892433166503906,10,1,20,SR-MMP,vinburnine,0.8157564070781421,False,False,False,False,False,False,False,False,False
WYWIFABBXFUGLM,0,0.1468746114767349,0.1358476718333353,-0.0110269396433996,0.0110269396433996,0.0048684441093345,0.0107989904083085,-0.0125659978880675,0.0125659978880675,-0.0906887531345675,0.0906887531345675,-0.0128532150588937,0.0128532150588937,9.5367431640625e-07,20,1,20,SR-MMP,oxymetazoline,1.674643788722086e-06,False,True,False,False,False,False,False,False,False
WZOZEZRFJCJXNZ,0,0.0502929803609913,0.0404056512727771,-0.0098873290882141,0.0098873290882141,0.004024177039476,0.010151622187114,-0.0132523759239704,0.0132523759239704,-0.2348079736193709,0.2348079736193709,-0.0103470323705983,0.0103470323705983,1.9073486328125e-06,19,0,20,SR-MMP,cefoxitin,3.111989874588816e-06,False,True,False,False,False,False,False,False,False
XAGMUUZPGZWTRP,0,0.1234072738835021,0.0966430880956417,-0.0267641857878603,0.0267641857878603,0.0101319234569402,0.0285547026206652,-0.0769799366420274,0.0769799366420274,-0.278248262318431,0.278248262318431,-0.0300412387149809,0.0300412387149809,9.5367431640625e-07,20,15,20,SR-MMP,pazufloxacin,1.674643788722086e-06,True,True,True,True,True,True,True,True,True
XAUDJQYHKZQPEU,0,0.0465936644608712,0.0438198935414232,-0.002773770919448,0.002773770919448,0.0036136518790549,0.0018205748721345,0.033104540654699,-0.033104540654699,-0.0681936955177315,0.0681936955177315,-0.0028980321701264,0.0028980321701264,6.67572021484375e-05,17,0,20,SR-MMP,decitabine,9.506414298876437e-05,False,True,False,False,False,False,False,False,False
XDRYMKDFEDOLFX,1,0.188671865850171,0.3486651634319427,0.1599932975817717,0.1599932975817717,0.0692705116362744,0.1588358517343007,0.1095036958817317,0.1095036958817317,0.8200295313675671,0.8200295313675671,-0.594089506035673,0.594089506035673,9.5367431640625e-07,20,19,20,SR-MMP,pentamidine,2.0069862479594217e-06,True,True,True,True,True,True,True,True,True
