NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,smiles_raw,smiles_clean,smiles_canon,inchikey
0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,TOX9879,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,XMAYWYJOQHXEEK
0.0,,1.0,1.0,,,,1.0,0.0,1.0,,,TOX9871,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,VNFPBHJOKIVQEB
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,TOX2409,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,VPWNQTHUCYMVMZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5361,C=C(C)C(=O)OCC1CO1,C=C(C)C(=O)OCC1CO1,C=C(C)C(=O)OCC1CO1,C=C(C)C(=O)OCC1CO1,VOZRXNHHFUQHIL
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX2403,COc1ccc(C(=O)c2ccccc2O)c(O)c1,COc1ccc(C(=O)c2ccccc2O)c(O)c1,COc1ccc(C(=O)c2ccccc2O)c(O)c1,COc1ccc(C(=O)c2ccccc2O)c(O)c1,MEZZCSHVIGVWFI
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX2404,O=C(c1ccccc1O)c1ccccc1O,O=C(c1ccccc1O)c1ccccc1O,O=C(c1ccccc1O)c1ccccc1O,O=C(c1ccccc1O)c1ccccc1O,YIYBRXKMQFDHSM
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2405,COc1ccc(C(=O)c2ccccc2)c(O)c1,COc1ccc(C(=O)c2ccccc2)c(O)c1,COc1ccc(C(=O)c2ccccc2)c(O)c1,COc1ccc(C(=O)c2ccccc2)c(O)c1,DXGLGDHPHMLXJC
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,TOX2406,O=C(c1ccccc1)c1ccc(O)cc1O,O=C(c1ccccc1)c1ccc(O)cc1O,O=C(c1ccccc1)c1ccc(O)cc1O,O=C(c1ccccc1)c1ccc(O)cc1O,ZXDDPOHVAMWLBH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX5367,Nc1nnc(N)[nH]1,Nc1nnc(N)[nH]1,Nc1nnc(N)[nH]1,Nc1n[nH]c(N)n1,PKWIYNIDEDLDCJ
0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,1.0,,TOX12651,O=C(Nc1ccccc1)Nc1cnns1,O=C(Nc1ccccc1)Nc1cnns1,O=C(Nc1ccccc1)Nc1cnns1,O=C(Nc1ccccc1)Nc1cnns1,HFCYZXMHUIHAQI
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12655,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,PPDBOQMNKNNODG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX12386,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],PTFJIKYUEPWBMS
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX16541,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,ORNBQBCIOKFOEO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25542,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,XSBSKEQEUFOSDD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25540,Cc1cccc(C)c1NC(=O)C(C)N,Cc1cccc(C)c1NC(=O)C(C)N,Cc1cccc(C)c1NC(=O)C(C)N,Cc1cccc(C)c1NC(=O)C(C)N,BUJAGSGYPOAWEI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25547,CCCc1ncc(C[n+]2ccccc2C)c(N)n1,CCCc1ncc(C[n+]2ccccc2C)c(N)n1,CCCc1ncc(C[n+]2ccccc2C)c(N)n1,CCCc1ncc(C[n+]2ccccc2C)c(N)n1,IPZFPROOBOUEIG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX25545,O=C1OC2(c3cc(Br)c([O-])cc3Oc3c2cc(Br)c([O-])c3[Hg]O)c2ccccc21,O=C1OC2(c3cc(Br)c([O-])cc3Oc3c2cc(Br)c([O-])c3[Hg]O)c2ccccc21,O=C1OC2(c3cc(Br)c([O-])cc3Oc3c2cc(Br)c([O-])c3[Hg]O)c2ccccc21,O=C1OC2(c3cc(Br)c([O-])cc3Oc3c2cc(Br)c([O-])c3[Hg+])c2ccccc21,MWYPSCPMURJPPE
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,TOX25544,C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1.C[C@H](O)C(=O)O,C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1.C[C@H](O)C(=O)O,C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1.C[C@H](O)C(=O)O,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,IFFPICMESYHZPQ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13433,COC1=CC(=O)OC(CCc2ccccc2)C1,COC1=CC(=O)OC(CCc2ccccc2)C1,COC1=CC(=O)OC(CCc2ccccc2)C1,COC1=CC(=O)OC(CCc2ccccc2)C1,VOOYTQRREPYRIW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14764,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,RTCOGUMHFFWOJV
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX13389,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,KXGVEGMKQFWNSR
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14769,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,RGOVYLWUIBMPGK
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28984,O=P1(N(CCCl)CCCl)NC(OO)CCO1,O=P1(N(CCCl)CCCl)NC(OO)CCO1,O=P1(N(CCCl)CCCl)NC(OO)CCO1,O=P1(N(CCCl)CCCl)NC(OO)CCO1,VPAWVRUHMJVRHU
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7047,CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C,CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C,CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C,CC(=O)C(C)=CC1=C(C)CCCC1(C)C,NSSHGPBKKVJJMM
0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX7041,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,LXOFYPKXCSULTL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7049,C=C1CCC2CC1C2(C)C,C=C1CCC2CC1C2(C)C,C=C1CCC2CC1C2(C)C,C=C1CCC2CC1C2(C)C,WTARULDDTDQWMU
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7048,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1,ONMOULMPIIOVTQ
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,TOX3205,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,OZYUPQUCAUTOBP
0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX3756,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,HDOZVRUNCMBHFH
1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX3753,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,Oc1cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2[nH]1,CARRCRVKWDEWCD
0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX3752,CC(c1cc2ccccc2s1)N(O)C(N)=O,CC(c1cc2ccccc2s1)N(O)C(N)=O,CC(c1cc2ccccc2s1)N(O)C(N)=O,CC(c1cc2ccccc2s1)N(O)C(N)=O,MWLSOWXNZPKENC
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3202,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,HPJKCIUCZWXJDR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,TOX4961,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,CCCCCCCCCCCC(=O)[O-],POULHZVOKOAJMA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4965,O=C(Cl)C(Cl)Cl,O=C(Cl)C(Cl)Cl,O=C(Cl)C(Cl)Cl,O=C(Cl)C(Cl)Cl,FBCCMZVIWNDFMO
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4967,Nc1cc(Cl)ccc1Cl,Nc1cc(Cl)ccc1Cl,Nc1cc(Cl)ccc1Cl,Nc1cc(Cl)ccc1Cl,AVYGCQXNNJPXSS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4966,Nc1ccc(Cl)cc1Cl,Nc1ccc(Cl)cc1Cl,Nc1ccc(Cl)cc1Cl,Nc1ccc(Cl)cc1Cl,KQCMTOWTPBNWDB
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13923,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,QXJKBPAVAHBARF
0.0,,,,,,,1.0,,,,,TOX27112,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,QQJDHWMADUVRDL
0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX17231,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,SYTBZMRGLBWNTM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX27110,CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C,ZGIGZINMAOQWLX
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17236,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,NC1C(O)OC(CO)C(O)C1O,MSWZFWKMSRAUBD
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,TOX17237,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,ZNNLBTZKUZBEKO
0.0,,0.0,,,0.0,,,0.0,,,,TOX27111,C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,XVULBTBTFGYVRC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27116,C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,C=C(C)C1CCC(C)CC1O,ZYTMANIQRDEHIO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7436,O=[PH](O)c1ccccc1,O=[PH](O)c1ccccc1,O=[PH](O)c1ccccc1,O=[PH](O)c1ccccc1,MLCHBQKMVKNBOV
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7432,CN(C)CCC#N,CN(C)CCC#N,CN(C)CCC#N,CN(C)CCC#N,MTPJEFOSTIKRSS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7433,CO[Si](CCCNCCN)(OC)OC,CO[Si](CCCNCCN)(OC)OC,CO[Si](CCCNCCN)(OC)OC,CO[Si](CCCNCCN)(OC)OC,PHQOGHDTIVQXHL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27115,CC(C)=CCCC(C)=CC(=O)O,CC(C)=CCCC(C)=CC(=O)O,CC(C)=CCCC(C)=CC(=O)O,CC(C)=CCCC(C)=CC(=O)O,ZHYZQXUYZJNEHD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7438,CCCCO[PH](=O)OCCCC,CCCCO[PH](=O)OCCCC,CCCCO[PH](=O)OCCCC,CCCCO[PH](=O)OCCCC,NFJPGAKRJKLOJK
0.0,0.0,,1.0,,1.0,0.0,,,0.0,,0.0,TOX24519,Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,UHWURQRPEIFIAK
,,,,,,,,,0.0,,,TOX26422,N[C@H](C(=O)O)[C@@H](O)c1ccc(O)c(O)c1,N[C@H](C(=O)O)[C@@H](O)c1ccc(O)c(O)c1,N[C@H](C(=O)O)[C@@H](O)c1ccc(O)c(O)c1,NC(C(=O)O)C(O)c1ccc(O)c(O)c1,QXWYKJLNLSIPIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26168,c1csc(C2(N3CCCCC3)CCCCC2)c1,c1csc(C2(N3CCCCC3)CCCCC2)c1,c1csc(C2(N3CCCCC3)CCCCC2)c1,c1csc(C2(N3CCCCC3)CCCCC2)c1,JUZZEWSCNBCFRL
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,TOX26169,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,PVNIQBQSYATKKL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26164,Cc1cccc(C)c1NC(=O)NC1=CCCN1C,Cc1cccc(C)c1NC(=O)NC1=CCCN1C,Cc1cccc(C)c1NC(=O)NC1=CCCN1C,Cc1cccc(C)c1NC(=O)N=C1CCCN1C,PAXRPWSXCPTPCA
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26165,[O-][n+]1cc[n+]([O-])c2ccccc21,[O-][n+]1cc[n+]([O-])c2ccccc21,[O-][n+]1cc[n+]([O-])c2ccccc21,[O-][n+]1cc[n+]([O-])c2ccccc21,CKIHZSGJPSDCNC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26166,N=C(N)NCC1COc2ccccc2O1,N=C(N)NCC1COc2ccccc2O1,N=C(N)NCC1COc2ccccc2O1,N=C(N)NCC1COc2ccccc2O1,HIUVKVDQFXDZHU
0.0,,,1.0,,,,1.0,,1.0,1.0,,TOX29311,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C,CCEYVAPCYYFRMO
0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,TOX26160,CCOC(=O)Cc1ccc(-c2ccccc2)cc1,CCOC(=O)Cc1ccc(-c2ccccc2)cc1,CCOC(=O)Cc1ccc(-c2ccccc2)cc1,CCOC(=O)Cc1ccc(-c2ccccc2)cc1,NPPJLSILDPVHCM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26161,O=C(O)CNC(=O)c1ccccc1I,O=C(O)CNC(=O)c1ccccc1I,O=C(O)CNC(=O)c1ccccc1I,O=C(O)CNC(=O)c1ccccc1I,CORFWQGVBFFZHF
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26162,CC(C)(C)C(=O)NCCCC(=O)O,CC(C)(C)C(=O)NCCCC(=O)O,CC(C)(C)C(=O)NCCCC(=O)O,CC(C)(C)C(=O)NCCCC(=O)O,SRPNQDXRVRCTNK
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26163,CCNC(=O)NCc1cccc(Cl)c1,CCNC(=O)NCc1cccc(Cl)c1,CCNC(=O)NCc1cccc(Cl)c1,CCNC(=O)NCc1cccc(Cl)c1,ATMWYLVZVAXVDZ
1.0,0.0,,,1.0,1.0,0.0,1.0,,0.0,,1.0,TOX27569,Oc1ccc2c(c1)Cc1ccccc1-2,Oc1ccc2c(c1)Cc1ccccc1-2,Oc1ccc2c(c1)Cc1ccccc1-2,Oc1ccc2c(c1)Cc1ccccc1-2,ZDOIAPGLORMKTR
0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,TOX27568,Cc1nnc(-c2ccccc2)c(=O)n1N,Cc1nnc(-c2ccccc2)c(=O)n1N,Cc1nnc(-c2ccccc2)c(=O)n1N,Cc1nnc(-c2ccccc2)c(=O)n1N,VHCNQEUWZYOAEV
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27567,CCC(C)C(=O)OCCc1ccccc1,CCC(C)C(=O)OCCc1ccccc1,CCC(C)C(=O)OCCc1ccccc1,CCC(C)C(=O)OCCc1ccccc1,KVKKTLBBYFABAZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27565,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,NVVZEKTVIXIUKW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27562,C/C=C(\C)C(=O)OCC/C=C\CC,C/C=C(\C)C(=O)OCC/C=C\CC,C/C=C(\C)C(=O)OCC/C=C\CC,CC=C(C)C(=O)OCCC=CCC,JNWQKXUWZWKUAY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27560,CC/C=C\CCOC(=O)CCCCC,CC/C=C\CCOC(=O)CCCCC,CC/C=C\CCOC(=O)CCCCC,CCC=CCCOC(=O)CCCCC,RGACQXBDYBCJCY
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,,TOX8008,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,XYXJKPCGSGVSBO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5569,Cc1ccccc1C(N)=O,Cc1ccccc1C(N)=O,Cc1ccccc1C(N)=O,Cc1ccccc1C(N)=O,XXUNIGZDNWWYED
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5567,COC(=O)c1ccccc1N,COC(=O)c1ccccc1N,COC(=O)c1ccccc1N,COC(=O)c1ccccc1N,VAMXMNNIEUEQDV
